"x","y","pop","dist_uc","dist_hf","dist_hf.sd","dist_uc.sd","preval","incid"
3.9,0,1.14278896603058,5.91692487699481,11.2509999555595,1.00407196382166,-0.862062635364823,0.478884964511816,0.547264453442049
4.05,0,1.24262777626094,5.78813441447242,11.2539992891416,1.00469752841567,-0.881186211676377,0.477175003841764,0.592950913911196
4.2,0,1.34781550659039,5.66038867923396,11.2589964028771,1.00573976574593,-0.900154660647383,0.475541735287518,0.640942524851419
4.35,0,1.4582574948122,5.53376002370902,11.2659886383752,1.00719812135755,-0.918957238957401,0.473986775775812,0.691194768216948
4.5,0,1.57381024161433,5.40832691319598,11.2749722837797,1.00907182107662,-0.937582295610759,0.472511771275706,0.743643864917034
4.65,0,1.69427890278472,5.28417448614256,11.285942583586,1.01135987305771,-0.956017188742756,0.471118403640358,0.798205972001475
4.8,0,1.81941524525668,5.16139516022558,11.2988937511599,1.0140610703949,-0.974248195625322,0.469808398013926,0.854776561696155
4.95,0,1.94891613546052,5.04008928492343,11.3138189838798,1.01717399427993,-0.992260415769164,0.468583530786409,0.913230003960694
5.1,0,2.08242262412942,4.92036584005702,11.3307104808128,1.02069701768891,-1.01003766720024,0.467445638060471,0.973419372247737
5.25,0,2.21951968573315,4.80234317807464,11.3495594628162,1.02462830957482,-1.02756237624087,0.466396624568755,1.03517648958984
5.4,0,2.35973666309669,4.68614980554399,11.3703561949483,1.02896583954166,-1.04481546146913,0.465438472947018,1.09831222902881
5.55,0,2.50254845856058,4.57192519623845,11.3930900110549,1.03370738297246,-1.06177621298699,0.464573253225001,1.1626170787467
5.7,0,2.64737750235872,4.45982062419555,11.417749340391,1.03885052658166,-1.07842216872276,0.463803132341905,1.22786197808546
5.85,0,2.79359651687497,4.35,11.4443217361275,1.04439267436074,-1.09472899025483,0.4631303834242,1.29379942599281
6,0,2.94053208228518,4.24264068711928,11.4727939055838,1.0503310538837,-1.11067034159731,0.462557394478237,1.3601648583615
6.15,0,3.08746899502862,4.13793426724012,11.5031517420227,1.05666272293852,-1.12621777555828,0.462086676047522,1.42667828531256
6.3,0,3.23365539585342,4.03608721412211,11.5353803578382,1.06338457644904,-1.14134063368196,0.461720867263547,1.49304617380489
6.45,0,3.37830862914764,3.93732142452201,11.5694641189642,1.07049335365152,-1.15600596741395,0.461462739581268,1.55896355515751
6.6,0,3.52062178022785,3.84187454245971,11.6053866803308,1.07798564548966,-1.17017848995226,0.461315197339212,1.62411633130254
6.75,0,3.65977082255691,3.75,11.643131022195,1.08585790219205,-1.1838205701918,0.461281274127634,1.68818374804419
6.9,0,3.79492229285515,3.66196668472011,11.6826794871725,1.09410644099579,-1.19689228210076,0.461364123799192,1.75084099852914
7.05,0,3.92524139910733,3.57805813256297,11.7240138178015,1.10272745398109,-1.20935152457059,0.461567004835293,1.81176191584147
7.2,0,4.04990045489426,3.49857113690718,11.7671151944731,1.11171701598236,-1.22115422794962,0.461893256715354,1.87062171048411
7.35,0,4.16808752361244,3.423813663154,11.811964273566,1.12107109254184,-1.23225466369757,0.462346266961531,1.92709970691114
7.5,0,4.27901514827978,3.35410196624968,11.8585412256314,1.13078554787379,-1.24260587239306,0.46292942769046,1.98088203367197
7.65,0,4.38192903700929,3.2897568299192,11.9068257734797,1.14085615280812,-1.25216022215463,0.463646080840311,2.03166422452971
7.8,0,4.47611657106853,3.2310988842807,11.9567972300278,1.15127859268413,-1.26087010390928,0.464499451794342,2.0791536934289
7.95,0,4.56091500187635,3.17844301506256,12.0084345357753,1.16204847516682,-1.26868876154527,0.465492571912058,2.12307205449571
8.1,0,4.63571920540622,3.13209195267316,12.0617162957848,1.17316133795985,-1.27557124384532,0.466628191494218,2.16315726909372
8.25,0,4.69998886728549,3.09232921921325,12.1166208160526,1.18461265639122,-1.28147545175625,0.467908685890413,2.19916561459112
8.4,0,4.75325497935578,3.05941170815567,12.1731261391641,1.19639785084992,-1.28636324020243,0.469335958693,2.23087348264822
8.55,0,4.79512553847462,3.0335622624235,12.2312100791377,1.20851229405318,-1.29020152013706,0.470911347079766,2.25807902673967
8.7,0,4.82529035071129,3.01496268633627,12.2908502553729,1.220951318127,-1.29296329617001,0.47263553516432,2.28060368723166
8.85,0,4.84352485857683,3.00374765917512,12.3520241256241,1.2337102214834,-1.29462857031804,0.47450848148279,2.29829362566744
9,0,4.84969292522838,3,12.4147090179351,1.24678427548093,-1.29518504511301,0.476529366334328,2.31102109657515
9.15,0,4.84374852735387,3.00374765917512,12.4788821614758,1.26016873085623,-1.29462857031804,0.478696563549215,2.31868577474087
9.3,0,4.8257363272846,3.01496268633627,12.544520716233,1.27385882391658,-1.29296329617001,0.481007639466506,2.32121603947493
9.45,0,4.79579111438337,3.0335622624235,12.6116018015159,1.2878497824852,-1.29020152013706,0.483459379684319,2.31857019725535
9.6,0,4.75413612547846,3.05941170815567,12.6801025232448,1.30213683159283,-1.28636324020243,0.486047841818884,2.310737603502
9.75,0,4.70108027361681,3.09232921921325,12.75,1.31671519891066,-1.28147545175625,0.488768430420611,2.29773962661699
9.9,0,4.63701433325749,3.13209195267317,12.8212713878149,1.33158011992142,-1.27557124384532,0.491615988641779,2.27963038579048
10.05,0,4.56240614780095,3.17844301506256,12.893893903705,1.34672684282673,-1.26868876154527,0.494584900411364,2.25649719024633
10.2,0,4.47779494166159,3.2310988842807,12.9678448479306,1.3621506331904,-1.26087010390928,0.497669196784009,2.22846061198022
10.35,0,4.38378483359198,3.2897568299192,13.043101624997,1.37784677831839,-1.25216022215463,0.500862660696301,2.19567413567297
10.5,0,4.28103766035624,3.35410196624969,13.1196417634019,1.39381059137752,-1.24260587239305,0.504158925397969,2.15832334643344
10.65,0,4.17026522988306,3.423813663154,13.1974429341445,1.41003741525581,-1.23225466369757,0.507551563106561,2.11662463599609
10.8,0,4.05222113052429,3.49857113690718,13.2764829680153,1.42652262616861,-1.22115422794962,0.511034161754321,2.07082342868063
10.95,0,3.9276922278862,3.57805813256297,13.3567398716902,1.44326163701535,-1.20935152457059,0.514600388895617,2.02119194793253
11.1,0,3.79748998283953,3.66196668472011,13.438191842655,1.46024990049223,-1.19689228210076,0.51824404282384,1.96802656128979
11.25,0,3.66244172377038,3.75,13.52081728299,1.47748291196731,-1.1838205701918,0.521959091667914,1.91164475542586
11.4,0,3.52338200299212,3.84187454245971,13.6045948120479,1.49495621212468,-1.17017848995226,0.525739701705436,1.85238180324738
11.55,0,3.38114416164366,3.93732142452201,13.6895032780594,1.51266538938504,-1.15600596741395,0.529580256375589,1.79058719196607
11.7,0,3.23655221955485,4.03608721412211,13.7755217687026,1.5306060821101,-1.14134063368196,0.533475367548183,1.72662088491591
11.85,0,3.09041319671428,4.13793426724012,13.8626296206744,1.54877398059891,-1.12621777555828,0.537419880555067,1.66084949104399
12,0,2.94350996141904,4.24264068711928,13.9508064283037,1.56716482888427,-1.11067034159731,0.541408874361521,1.59364241488381
12.15,0,2.79659468724041,4.35,14.0400320512455,1.58577442633746,-1.09472899025483,0.545437658084387,1.52536805681965
12.3,0,2.65038298694671,4.45982062419555,14.1302866212968,1.60459862908986,-1.07842216872276,0.549501764877525,1.45639012892858
12.45,0,2.5055487768354,4.57192519623845,14.2215505483755,1.62363335127992,-1.06177621298699,0.553596944022031,1.38706414595422
12.6,0,2.36271990989734,4.68614980554399,14.3138045257018,1.64287456613385,-1.04481546146913,0.557719151889607,1.31773414430063
12.75,0,2.22247460120892,4.80234317807464,14.4070295342239,1.66231830688866,-1.02756237624087,0.561864542298661,1.24872967457865
12.9,0,2.08533865425354,4.92036584005702,14.5012068463283,1.68196066756603,-1.01003766720024,0.566029456656026,1.18036310541094
13.05,0,1.95178348281245,5.04008928492343,14.5963180288729,1.70179780360493,-0.992260415769164,0.570210414172377,1.11292726810929
13.2,0,1.82222490990934,5.16139516022558,14.6923449455831,1.72182593236133,-0.974248195625322,0.574404102354979,1.04669346366536
13.35,0,1.69702271327542,5.28417448614256,14.7892697588488,1.74204133348301,-0.956017188742756,0.578607367914596,0.981909845419578
13.5,0,1.57648087611479,5.40832691319598,14.8870749309594,1.76244034916717,-0.937582295610759,0.582817208171811,0.918800182953473
13.65,0,1.46084849274165,5.53376002370902,14.985743224812,1.7830193843081,-0.918957238957401,0.587030763008839,0.857563005334443
13.8,0,1.35032127103491,5.66038867923396,15.0852577041296,1.8037749065427,-0.900154660647383,0.591245307384139,0.798371114960376
13.95,0,1.2450435676696,5.78813441447242,15.1856017332208,1.82470344620038,-0.881186211676377,0.595458244406127,0.74137145701368
14.1,0,1.14511088775381,5.91692487699481,15.2867589763167,1.84580159616474,-0.862062635364823,0.59966709894794,0.686685324033027
14.25,0,1.05057277779789,6.04669331122391,15.3887133965124,1.8670660116528,-0.842793843979128,0.603869511775348,0.634408870413283
14.4,0,0.96143603980728,6.1773780845922,15.4914492543467,1.88849340991879,-0.823388989090652,0.608063234154164,0.584613907797586
14.55,0,0.877668194624805,6.30892225344393,15.5949511060471,1.91008056988808,-0.803856526033159,0.612246122900114,0.53734894935178
14.7,0,0.799201124330138,6.44127316607517,15.6992038014671,1.93182433172701,-0.784204272845798,0.61641613583297,0.492640468812948
14.85,0,0.725934826386609,6.57438210024334,15.8041924817436,1.95372159635426,-0.764439464097852,0.620571327597008,0.450494338959641
15,0,0.657741216147438,6.70820393249937,15.9099025766973,1.97576932489867,-0.744568799988269,0.624709845810975,0.410897413722989
0,0.15,0.0587211008291958,9.44047138653574,11.7163347511071,1.10112584745499,-0.338865426170846,0.540645799185552,0.0317473164868559
0.15,0.15,0.0681391606639858,9.29758033038704,11.669190203266,1.09129300988536,-0.360082742756096,0.537455200291323,0.0366217462423452
0.3,0.15,0.078870334667159,9.15491671180028,11.6237902596356,1.08182404068679,-0.381266288055128,0.534298749692315,0.0421403212004775
0.45,0.15,0.0910636183090376,9.01249133147988,11.5801554393713,1.07272321949565,-0.402414458314907,0.531178253947349,0.0483710137715224
0.6,0.15,0.104879458926862,8.87031566518351,11.5383057681793,1.06399472303069,-0.423525549546465,0.528095512552121,0.0553863716181703
0.75,0.15,0.120489802534209,8.72840191558569,11.4982607380421,1.05564261669302,-0.44459774982388,0.525052316250646,0.0632634499051694
0.9,0.15,0.138077993696687,8.58676306881703,11.4600392669484,1.04767084616712,-0.465629130888996,0.522050445444458,0.0720836781154325
1.05,0.15,0.157838507821737,8.44541295615555,11.4236596587959,1.0400832290578,-0.486617638991129,0.519091668714468,0.081932654412587
1.2,0.15,0.179976495249446,8.30436632139985,11.3891395636369,1.03288344659875,-0.507561084883091,0.516177741470798,0.0928998608356888
1.35,0.15,0.204707117016736,8.16363889451267,11.3564959384486,1.02607503547044,-0.528457132886163,0.513310404746553,0.105078293090361
1.5,0.15,0.232254653153128,8.0232474721898,11.3257450086076,1.01966137976499,-0.549303288926734,0.510491384151872,0.118563999363853
1.65,0.15,0.262851365901041,7.88321000608255,11.2969022302576,1.01364570313727,-0.570096887436507,0.507722389005306,0.133455523448584
1.8,0.15,0.296736102378064,7.74354569948418,11.2699822537571,1.00803106118122,-0.590835076995924,0.505005111660067,0.149853248515007
1.95,0.15,0.334152623943734,7.60427511338195,11.2449988883948,1.00282033407067,-0.611514804586915,0.502341227043303,0.167858639131635
2.1,0.15,0.375347652917685,7.46542028287758,11.2219650685609,0.998016219503739,-0.632132798306105,0.499732392427321,0.187573380584534
2.25,0.15,0.420568631323743,7.32700484509189,11.2008928215567,0.993621225988948,-0.652685548372762,0.497180247452298,0.209098416192213
2.4,0.15,0.470061190993268,7.18905417979306,11.1817932372227,0.989637666510625,-0.673169286247476,0.49468641442092,0.232532885130887
2.55,0.15,0.524066339620277,7.05159556412589,11.164676439557,0.986067652609415,-0.693579961657037,0.492252498886227,0.25797296526024
2.7,0.15,0.582817373170086,6.91465834296967,11.1495515604889,0.98291308891229,-0.713913217298679,0.489880090554937,0.285510627545552
2.85,0.15,0.646536531331578,6.778274116617,11.1364267159624,0.980175668144342,-0.734164360972413,0.48757076452961,0.31523231087766
3,0.15,0.715431419378325,6.64247694764536,11.1253089844732,0.977856866652291,-0.754328334863497,0.48532608291418,0.347217528360614
3.15,0.15,0.789691226752534,6.50730358904516,11.1162043881893,0.975957940466841,-0.774399681668627,0.483147596808633,0.381537418426348
3.3,0.15,0.869482779774816,6.3727937358744,11.1091178767713,0.974479921928126,-0.794372507228748,0.481036848719953,0.418253256399143
3.45,0.15,0.954946472959943,6.23899030292563,11.104053313993,0.973423616895186,-0.814240439299408,0.478995375417826,0.457414944319376
3.6,0.15,1.04619213031598,6.10593973111429,11.101013467247,0.972789602557182,-0.83399658205639,0.477024711264963,0.499059498891657
3.75,0.15,1.14329485453994,5.97369232552196,11.1,0.972578225859807,-0.853633465901032,0.475126392053106,0.543209559290442
3.9,0.15,1.24629092800656,5.84230262824513,11.101013467247,0.972789602557182,-0.87314299209742,0.473301959376848,0.589871938179095
4.05,0.15,1.35517383468268,5.71182982939793,11.104053313993,0.973423616895186,-0.892516371744245,0.471552965578016,0.63903624061835
4.2,0.15,1.46989047639222,5.58233821977852,11.1091178767713,0.974479921928126,-0.911744058560202,0.469880979293309,0.690673576501085
4.35,0.15,1.59033766001754,5.45389768880935,11.1162043881893,0.975957940466841,-0.930815674946846,0.468287591636951,0.744735392699158
4.5,0.15,1.71635893407341,5.32658427136941,11.1253089844732,0.977856866652291,-0.949719930791677,0.466774423047681,0.801152451194848
4.65,0.15,1.84774185347218,5.20048074700791,11.1364267159624,0.980175668144342,-0.96844453449332,0.465343130824946,0.859833979051033
4.8,0.15,1.98421575007682,5.07567729470659,11.1495515604889,0.98291308891229,-0.986976095738508,0.463995417372056,0.920667015113101
4.95,0.15,2.12545008370806,4.95227220576575,11.164676439557,0.986067652609415,-1.00530001964851,0.462733039152983,0.983515976802193
5.1,0.15,2.27105344356391,4.83037265643139,11.1817932372227,0.989637666510625,-1.02340039205485,0.4615578163535,1.04822246823345
5.25,0.15,2.42057326349544,4.71009554043227,11.2008928215567,0.993621225988948,-1.04125985587922,0.460471643214624,1.11460534816313
5.4,0.15,2.57349630627778,4.59156835950419,11.2219650685609,0.998016219503739,-1.05885947890315,0.459476498975023,1.18246107293367
5.55,0.15,2.72924996198334,4.47493016705289,11.2449988883948,1.00282033407067,-1.07617861364728,0.458574459316624,1.25156432565643
5.7,0.15,2.88720439391701,4.36033255612459,11.2699822537571,1.00803106118122,-1.09319475067162,0.457767708151504,1.32166893836834
5.85,0.15,3.04667555247263,4.24794067755189,11.2969022302576,1.01364570313727,-1.10988336739516,0.457058549514888,1.39250910885561
6,0.15,3.20692906292483,4.13793426724012,11.3257450086076,1.01966137976499,-1.12621777555828,0.4564494192356,1.4638009083018
6.15,0.15,3.3671849778358,4.03050865276332,11.3564959384486,1.02607503547044,-1.14216897175734,0.455942895937967,1.53524406995327
6.3,0.15,3.52662336872732,3.92587569849072,11.3891395636369,1.03288344659875,-1.1577054971067,0.455541710785699,1.60652404268687
6.45,0.15,3.68439071527485,3.82426463519459,11.4236596587959,1.0400832290578,-1.17279331405358,0.455248755206938,1.67731428682488
6.6,0.15,3.83960703387977,3.72592270451227,11.4600392669484,1.04767084616712,-1.18739571068448,0.455067085642295,1.74727878291932
6.75,0.15,3.99137367144511,3.63111553107306,11.4982607380421,1.05564261669302,-1.20147324546958,0.454999924139789,1.81607471772108
6.9,0.15,4.13878167490455,3.54012711636178,11.5383057681793,1.06399472303069,-1.21498374817389,0.455050653394374,1.88335530542198
7.05,0.15,4.28092063291899,3.4532593299664,11.5801554393713,1.07272321949565,-1.22788239539988,0.455222804617001,1.94877269686017
7.2,0.15,4.41688787353306,3.37083075813664,11.6237902596356,1.08182404068679,-1.24012188156031,0.455520036451233,2.01198092515279
7.35,0.15,4.54579789082482,3.29317476001502,11.669190203266,1.09129300988536,-1.25165270750071,0.455946103081356,2.07263883371703
7.5,0.15,4.6667918650033,3.22063658303758,11.7163347511071,1.10112584745499,-1.26242360882182,0.456504809753543,2.13041293249271
7.65,0.15,4.77904713428258,3.1535694062443,11.7652029306765,1.11131817920985,-1.27238214339253,0.457199954230431,2.18498013105907
7.8,0.15,4.88178647340902,3.09232921921325,11.8157733559848,1.12186554471985,-1.28147545175625,0.458035253287901,2.23603030384535
7.95,0.15,4.97428703309895,3.03726850969749,11.8680242669115,1.13276340552316,-1.28965119442826,0.459014254294131,2.28326865314288
8.1,0.15,5.05588879695131,2.98872882677569,11.9219335680082,1.14400715321934,-1.2968586561635,0.460140233199401,2.32641785005941
8.25,0.15,5.12600241765417,2.94703240565828,11.9774788666063,1.15559211741738,-1.30304998955528,0.461416081859557,2.3652199511566
8.4,0.15,5.18411630245401,2.91247317584214,12.0346375101205,1.16751357351596,-1.30818155019815,0.462844189378848,2.399438107655
8.55,0.15,5.22980282877595,2.8853076092507,12.0933866224478,1.1797667502952,-1.31221525561068,0.464426323855649,2.42885810225829
8.7,0.15,5.26272358437331,2.86574597618142,12.1537031393728,1.19234683730098,-1.31511988360449,0.466163522238678,2.45328976266002
8.85,0.15,5.28263354218087,2.85394463856607,12.2155638429014,1.20524899200591,-1.31687221662703,0.468055996620003,2.47256830736372
9,0.15,5.28938409781973,2.85,12.2789453944547,1.21846834673247,-1.31745794009725,0.470103064931653,2.4865556759858
9.15,0.15,5.28292491707325,2.85394463856607,12.3438243668646,1.23200001532628,-1.31687221662703,0.472303112553248,2.49514188171881
9.3,0.15,5.26330456119882,2.86574597618142,12.4101772751238,1.24583909956958,-1.31511988360449,0.474653588874754,2.49824639931388
9.45,0.15,5.23066987920359,2.8853076092507,12.4779806058513,1.25998069532675,-1.31221525561068,0.477151039717364,2.49581957128029
9.6,0.15,5.18526417771878,2.91247317584214,12.5472108454429,1.27441989841562,-1.30818155019815,0.479791173192241,2.48784398313939
9.75,0.15,5.12742420037476,2.94703240565828,12.6178445068879,1.28915181020058,-1.30304998955528,0.482568953618274,2.47433573113187
9.9,0.15,5.05757596913187,2.98872882677569,12.6898581552356,1.30417154290405,-1.2968586561635,0.485478715985175,2.45534548749162
10.05,0.15,4.97622955940527,3.03726850969749,12.7632284317096,1.31947422463597,-1.28965119442826,0.488514292401886,2.43095926204221
10.2,0.15,4.88397289861059,3.09232921921325,12.8379320764678,1.33505500414079,-1.28147545175625,0.491669142037247,2.40129876479303
10.35,0.15,4.78146469357143,3.1535694062443,12.9139459500185,1.35090905526419,-1.27238214339253,0.494936477056576,2.36652129060664
10.5,0.15,4.66942660574098,3.22063658303758,12.9912470533048,1.36703158114203,-1.26242360882182,0.498309378669071,2.32681907064762
10.65,0.15,4.54863480413311,3.29317476001502,13.0698125464752,1.38341781811531,-1.25165270750071,0.501780899277594,2.28241806250327
10.8,0.15,4.41991103403357,3.37083075813663,13.1496197663659,1.40006303937639,-1.24012188156031,0.505344148559553,2.23357617820267
10.95,0.15,4.28411334484389,3.4532593299664,13.23064624272,1.41696255835183,-1.22788239539988,0.508992362890476,2.18058097428271
11.1,0.15,4.14212662274555,3.54012711636178,13.312869713176,1.43411173182848,-1.21498374817389,0.512718958738382,2.12374684897663
11.25,0.15,3.99485307328171,3.63111553107306,13.3962681370597,1.45150596283002,-1.20147324546958,0.516517571481607,2.0634118078373
11.4,0.15,3.84320279553018,3.72592270451227,13.4808197080148,1.46914070325135,-1.18739571068448,0.520382081571441,1.99993387063918
11.55,0.15,3.68808458344363,3.82426463519459,13.566502865514,1.48701145625935,-1.17279331405358,0.524306630142533,1.93368719962596
11.7,0.15,3.53039708138138,3.92587569849072,13.6532963052883,1.5051137784682,-1.1577054971067,0.528285626146903,1.86505803268476
11.85,0.15,3.37102041012386,4.03050865276332,13.7411789887185,1.52344328189806,-1.14216897175734,0.532313746925853,1.79444050547656
12,0.15,3.21080836706203,4.13793426724012,13.8301301512314,1.54199563572626,-1.12621777555828,0.536385933898306,1.72223244453506
12.15,0.15,3.05058129014024,4.24794067755189,13.9201293097442,1.56076656784003,-1.10988336739516,0.540497384779622,1.64883120937845
12.3,0.15,2.89111965987387,4.36033255612459,14.0111562692021,1.57975186619995,-1.09319475067162,0.544643543482413,1.57462965618537
12.45,0.15,2.73315849774762,4.47493016705289,14.1031911282518,1.5989473800233,-1.07617861364728,0.548820088608705,1.50001228891548
12.6,0.15,2.57738260291232,4.59156835950419,14.196214284097,1.61834902079676,-1.05885947890315,0.553022921230927,1.42535165619234
12.75,0.15,2.42442265271335,4.71009554043227,14.2902064365775,1.63795276312717,-1.04125985587922,0.557248152480359,1.35100504405604
12.9,0.15,2.27485217656014,4.83037265643139,14.3851485915162,1.65775464543961,-1.02340039205485,0.561492091315873,1.27731150605122
13.05,0.15,2.12918539731381,4.95227220576575,14.4810220633766,1.67775077053168,-1.00530001964851,0.565751232729621,1.2045892632402
13.2,0.15,1.98787592002365,5.07567729470659,14.5778084772712,1.69793730599237,-0.986976095738508,0.570022246556078,1.13313349780661
13.35,0.15,1.85131623473805,5.20048074700791,14.675489770362,1.71831048449416,-0.96844453449332,0.574301966982417,1.06321455511654
13.5,0.15,1.719837988461,5.32658427136941,14.7740481926925,1.73886660396658,-0.949719930791677,0.578587382807337,0.995076560596285
13.65,0.15,1.59371297128275,5.45389768880935,14.8734663074886,1.75960202765891,-0.930815674946846,0.58287562845876,0.92893644971931
13.8,0.15,1.47315475339585,5.58233821977852,14.9737269909665,1.78051318410018,-0.911744058560202,0.587163975755114,0.864983401906451
13.95,0.15,1.35832090317831,5.71182982939793,15.0748134316813,1.80159656696326,-0.892516371744245,0.591449826377609,0.803378662349889
14.1,0.15,1.24931571180134,5.84230262824514,15.1767091294523,1.82284873484072,-0.873142992097419,0.595730705010054,0.744255729771549
14.25,0.15,1.14619334687018,5.97369232552196,15.2793978938962,1.84426631093894,-0.853633465901032,0.600004253096483,0.687720882993001
14.4,0.15,1.0489613563665,6.10593973111428,15.382863842601,1.86584598269718,-0.833996582056391,0.604268223164179,0.633854014979472
14.55,0.15,0.957584444522898,6.23899030292563,15.4870913989684,1.88758450133765,-0.814240439299408,0.608520473659148,0.582709739749706
14.7,0.15,0.871988443091806,6.3727937358744,15.5920652897556,1.90947868135273,-0.794372507228748,0.612758964242613,0.534318735220464
14.85,0.15,0.79206440461171,6.50730358904516,15.6977705423414,1.93152539993482,-0.774399681668627,0.616981751499298,0.488689283657582
15,0.15,0.717672748548255,6.64247694764536,15.8041924817436,1.95372159635426,-0.754328334863497,0.621186985011512,0.445808970895616
0,0.3,0.0637542877337165,9.39627585801949,11.5743250343163,1.07150718437608,-0.345427841940283,0.536252929610031,0.0341884235724063
0.15,0.3,0.0739796444166163,9.25270230797468,11.5265996720629,1.061553207586,-0.366746499291369,0.533011629663443,0.0394320108324227
0.3,0.3,0.0856306821041933,9.10933587041339,11.4806358708915,1.05196663582537,-0.388034403345152,0.529804867501506,0.0453675521862757
0.45,0.3,0.098869170882507,8.96618648032707,11.4364548702821,1.04275189896714,-0.409290078894824,0.52663447097368,0.0520679135033155
0.6,0.3,0.113869314971908,8.82326470191165,11.3940774088998,1.03391332243036,-0.430511957305542,0.523502259518108,0.059610843677573
0.75,0.3,0.130817803645022,8.68058177773817,11.3535236820998,1.0254551183171,-0.451698369213278,0.520410042358903,0.0680788987362045
0.9,0.3,0.149913702625064,8.53814968245463,11.3148132993877,1.01738137654002,-0.47284753655085,0.51735961680223,0.0775592957435066
1.05,0.3,0.17136816354193,8.39598118149392,11.2779652420106,1.00969605597726,-0.493957563830617,0.514352766646564,0.0881436890329325
1.2,0.3,0.195403929065746,8.25408989531856,11.2429978208661,1.00240297569358,-0.515026428605035,0.511391260723168,0.0999278616351923
1.35,0.3,0.222254611864368,8.11249036979398,11.20992863492,0.995505806267674,-0.536051971017218,0.508476851583346,0.113011325290672
1.5,0.3,0.25216372660141,7.97119815335185,11.178774530332,0.989008061267054,-0.55703188234326,0.505611274349647,0.127496823151695
1.65,0.3,0.285383455857375,7.83022988168291,11.1495515604889,0.98291308891229,-0.577963692416542,0.502796245748775,0.143489730203899
1.8,0.3,0.322173133162716,7.68960337078578,11.12227494715,0.977224063973182,-0.59884475581129,0.500033463344638,0.161097347571946
1.95,0.3,0.362797429311712,7.54933771929697,11.096959042909,0.97194397993952,-0.619672236648,0.497324604990701,0.180428088224089
2.1,0.3,0.407524231800053,7.40945342113708,11.073617295175,0.967075641508674,-0.640443091867063,0.494671328521545,0.201590553149254
2.25,0.3,0.456622211601628,7.26997248963158,11.0522622118732,0.962621657431867,-0.661154052798572,0.492075271704454,0.22469249884016
